,trainer_id,dnf,n_horses,n_starts,dnf_pct,smoothed_dnf_pct,smoothed_dnf_percentile
3342,251100,1,13,43,0.023255813953488372,0.005891708230565258,14.0
3343,251119,3,20,107,0.028037383177570093,0.0077655810345821615,2.0
3344,251131,0,14,38,0.0,0.004674092727117118,66.0
3345,251135,0,5,44,0.0,0.004639171638939559,68.0
3346,251191,0,2,8,0.0,0.0048568925748884075,45.0
3347,251246,3,109,829,0.0036188178528347406,0.004235068416615742,85.0
3348,251262,0,7,71,0.0,0.004488274041846595,76.0
3349,251377,0,34,192,0.0,0.003917261033626705,93.0
3350,251412,0,9,112,0.0,0.00427702082040965,84.0
3351,251433,0,32,114,0.0,0.004267223315616104,84.0
3352,251435,2,22,119,0.01680672268907563,0.006520612036183579,7.0
3353,251484,4,273,1105,0.0036199095022624436,0.004144472225111408,88.0
3354,251520,0,7,25,0.0,0.004751588543194823,59.0
3355,251537,0,10,41,0.0,0.00465656671283703,67.0
3356,251561,2,14,120,0.016666666666666666,0.006513194526214755,7.0
3357,251591,0,8,35,0.0,0.004691751165834284,64.0
3358,251620,1,16,93,0.010752688172043012,0.005545984665047005,19.0
3359,251622,0,4,23,0.0,0.004763739643140177,58.0
3360,251669,0,2,4,0.0,0.004882351866636706,39.0
3361,251670,1,10,39,0.02564102564102564,0.0059212375057639405,13.0
3362,251696,0,1,2,0.0,0.00489518186661937,34.0
3363,251738,0,4,42,0.0,0.004650753878586054,67.0
3364,251748,1,25,145,0.006896551724137931,0.005226997379158924,24.0
3365,251841,0,16,153,0.0,0.004084760115056677,89.0
3366,251928,0,2,9,0.0,0.004850569185085622,46.0
3367,252001,0,1,6,0.0,0.00486958894428304,42.0
3368,252025,0,2,6,0.0,0.00486958894428304,42.0
3369,252039,1,188,876,0.001141552511415525,0.002890153640304788,99.0
3370,252045,0,2,2,0.0,0.00489518186661937,34.0
3371,252083,0,1,1,0.0,0.004901622186190927,30.0
3372,252144,1,28,117,0.008547008547008548,0.005394054394644964,22.0
3373,252295,0,9,22,0.0,0.0047698385281922375,57.0
3374,252448,0,1,1,0.0,0.004901622186190927,30.0
3375,252455,0,46,252,0.0,0.003684801876908089,96.0
3376,252550,0,17,123,0.0,0.0042236843518384595,86.0
3377,252575,11,275,1927,0.005708354955889984,0.005482198165648143,20.0
3378,252592,4,134,650,0.006153846153846154,0.005482742531847228,20.0
3379,252690,4,61,507,0.007889546351084813,0.006102000317146022,10.0
3380,252707,7,324,2011,0.0034808552958727,0.0038719563301599035,93.0
3381,252867,0,5,23,0.0,0.004763739643140177,58.0
3382,252990,4,260,1330,0.0030075187969924814,0.0036981012850754924,95.0
3383,253056,0,1,1,0.0,0.004901622186190927,30.0
3384,253057,2,70,289,0.006920415224913495,0.005462963628506654,21.0
3385,253102,0,6,39,0.0,0.004668236082276528,66.0
3386,253112,0,24,52,0.0,0.004593413878605258,71.0
3387,253155,0,21,36,0.0,0.004685850213238839,65.0
3388,253256,0,4,5,0.0,0.00487596205367687,40.0
3389,253266,0,1,4,0.0,0.004882351866636706,39.0
3390,253272,0,4,13,0.0,0.004825439426506,50.0
3391,253293,2,10,77,0.025974025974025976,0.0068481698018703265,5.0
3392,253308,1,17,66,0.015151515151515152,0.005727471207221872,17.0
3393,253477,0,4,20,0.0,0.004782083267974672,56.0
3394,253540,0,1,13,0.0,0.004825439426506,50.0
3395,253595,0,5,13,0.0,0.004825439426506,50.0
